CustID,Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins
46b04946bbda4811827762bc2aa3b186,0,37,1,0,0.0,0,191.1,69,44.0,6.46,12.9
a8a52886eed14c98a3eea5f0b89871af,0,161,1,1,1.97,1,218.5,76,66.7,5.64,7.3
d174f379ee814891a63233cbc47cca89,0,137,1,0,0.36,1,97.5,95,37.6,9.79,0.0
7e875be1a63e4ed0ba22302c6734a057,0,123,1,0,0.0,0,128.7,126,32.0,5.88,10.8
0291909e247241d096abf1431041ceb2,0,80,1,1,2.57,2,236.6,69,83.7,9.88,9.5
b992cf18830e4eb3942515d812e0cd8e,0,94,1,0,0.0,0,85.9,113,34.0,11.34,15.6
972a519d387b470db86dc38fbafb74e7,0,105,1,1,3.08,1,141.2,96,69.8,8.39,11.4
a0d0b940c43048218f5332edcfc4f4ff,0,73,1,1,3.11,0,194.4,104,80.1,8.8,11.5
662805913afb436ab423a1ff36cebb3e,0,112,1,0,0.0,2,167.6,100,42.0,7.73,17.3
cae85e6efd584da1aa9c2d7cdf056fef,0,179,1,0,0.32,1,234.5,134,57.2,8.21,6.1
b7ae319a7995468bac82e782a18e3cd1,0,57,1,0,0.31,1,154.2,78,46.1,9.84,10.1
6c2b870fd0c94724ba1c275740b6f579,0,127,1,1,3.13,1,143.2,99,70.3,8.5,11.6
cefaa74cd7d540bdace1cc7063c2b1d5,0,122,0,1,3.43,1,216.4,80,93.3,12.49,12.7
b359ab7c7ba34543af0b25dbedd6ce98,0,33,1,1,2.3,1,161.9,85,64.0,7.56,8.5
f48e07089f9e4561a9e72c982456bfb2,0,94,1,0,0.0,3,118.7,90,38.0,10.26,10.4
23f3fb5ea0d244b1801cc07111633b20,0,100,1,0,0.0,1,179.1,123,48.0,9.83,10.2
807e7c729b034f68861df6ca880a8c0f,0,106,1,0,0.0,2,147.9,97,43.0,10.47,8.8
2c37d61fce0d47f599c6f656d82521bb,0,148,1,1,4.46,2,209.2,110,90.6,5.83,16.5
d54f785e0208478f8918d20382d76906,0,120,1,1,2.86,0,244.3,140,97.6,16.12,10.6
776643fc68e74fa989465c531897ae1f,0,91,1,1,1.51,1,175.3,96,68.1,13.12,5.6
1f16c2ffcd7b46d281cd0ce4fb01ee5f,0,86,1,0,0.0,1,150.5,92,36.0,6.02,9.0
642c41399a47438880ebbc5aab351399,0,78,1,1,3.56,0,197.4,73,94.6,14.79,13.2
7a9fe27257fd486ca11d73f369cdced8,0,94,1,0,0.0,1,163.5,136,41.0,7.19,12.6
b77a572c9d7643b1bc6a99d888c4f29f,1,85,1,0,0.0,2,236.9,93,58.0,9.89,11.4
14e9068876f843cab056e28f0d6326af,0,89,1,0,0.0,1,82.3,77,29.0,8.36,7.2
f672d26673e0470181bf9db696e5c416,0,128,1,0,0.0,1,216.0,111,50.0,7.69,12.7
ef82951f74b34238a161603363d2ed26,0,115,0,0,0.0,1,180.0,119,48.0,9.94,12.4
33448aaf88574be7a84c341fe56520e7,0,76,1,0,0.0,1,143.7,55,40.0,8.66,5.8
a05c0cc7db26403c96db3ed86dd699f0,0,75,1,1,3.05,1,198.2,107,88.5,14.02,11.3
e80fbb6ebfeb4fb4927e7d2059681fb5,0,90,1,1,3.0,2,185.6,106,81.0,10.99,11.1
92ffbfa801ea48c382a503def0905bc1,0,30,1,0,0.0,3,137.6,108,38.0,8.1,5.8
d62b192eff6f4305bf7033bf85a0e474,1,105,0,0,0.0,1,273.9,119,71.0,13.93,10.9
d43db84e46cd401eaed172ec7c60cc1f,0,102,1,1,1.7,3,125.3,92,51.0,7.06,6.3
d7aa2448eef94db99b04465f4b41ec0f,0,83,1,0,0.0,3,178.8,102,45.0,8.4,8.6
518fc5859c724ee98f04aeca01ca9bf0,0,63,1,1,2.21,0,214.9,86,76.1,9.91,8.2
89612a476aa34ddb950607d0a28a72da,0,155,1,0,0.0,2,163.0,93,46.0,10.2,15.1
15b53c6dbcbe4df6afa1c652e79d54c5,0,82,1,1,2.38,2,163.8,77,63.8,6.75,8.8
3bb9bc99aceb40f186d3007bb8c13b0c,0,87,1,0,0.0,1,189.5,113,50.0,10.25,13.4
3aecb21938c446a48f756f00a6c9d7bd,0,115,1,1,1.22,0,155.2,110,59.2,11.55,4.5
622faca0c46a45eca2e471db2863123c,1,99,0,0,0.0,0,242.3,102,72.0,17.55,11.3
64a9955795ce4d1aa3f72c867a6096ba,0,121,0,1,2.35,3,254.1,127,82.5,9.01,8.7
db13fb8a2f9e4fa0bc141ba4efe8b0d5,0,54,1,1,3.05,2,112.0,90,67.5,10.4,11.3
1d303a1733214a4bacf9f8995c379442,0,105,1,0,0.24,3,115.5,73,45.4,13.37,13.3
1a10483212ac46abb45109ea6ae65d9e,0,73,1,0,0.34,1,137.1,102,45.4,10.54,11.1
7d6fdfe739984baab7e21d17a3bbc3a4,0,95,1,0,0.0,0,198.4,113,54.0,11.8,10.1
d72fdd1304b6496eb69d625c54e47a87,0,21,1,1,3.48,3,132.7,94,74.8,10.23,12.9
8275dd4f42ce4293ba6080927e354b70,0,163,1,1,3.73,2,219.6,99,93.3,10.52,13.8
fdb52e52068f4af7883b9ebf0ace3c92,0,57,1,0,0.0,0,169.6,96,49.0,11.74,11.2
e4ea795f36f94cbebe6ea235bec8686a,0,104,0,0,0.0,4,160.4,73,53.0,14.7,12.6
90bcc2d7974c4f11beae7de748df4dd0,0,83,1,1,3.02,0,95.0,89,61.2,8.4,11.2
cef787cb06ed458a9b4d033dd39a1027,0,141,1,0,0.24,2,160.1,87,52.4,12.84,7.0
2ce0b4711c6c46398eda98ea155cd26b,0,95,1,0,0.0,3,194.6,114,53.0,11.64,3.8
3206cddeda694ff192051b14affc05c5,1,184,1,0,0.0,1,236.4,73,65.0,14.37,13.8
1204f12bb95c48a89a126806a6982cdc,0,74,1,0,0.0,2,157.1,95,45.0,10.66,7.6
2a7dcdc7a9d845d0b9e291015d4eb81e,0,67,1,0,0.0,0,179.8,125,46.0,8.66,10.9
53501bb364a44ed1b7d55d253f913deb,0,104,0,0,0.0,0,148.2,108,39.0,8.09,11.0
f4e3f30e637244369e3e3a2702d11245,0,71,1,1,3.21,1,183.2,103,81.1,10.47,11.9
46777fd5a825447d8a8e604e93ea24fd,1,149,1,0,0.0,4,119.2,88,35.0,8.42,12.2
69402272fc0e40028729027462f88140,0,154,1,1,2.59,0,224.0,102,80.9,9.6,9.6
c76660234af9401ab3bbca9cfb9905d8,0,138,1,1,2.13,0,19.5,149,37.3,7.05,7.9
b22b9ab85d2948818782d929a0500659,0,117,1,0,0.0,1,184.8,83,53.0,12.43,9.6
b9a18c13cb0f4c70a73a735d718f56b7,0,130,1,0,0.0,1,176.3,140,48.0,10.05,11.3
045be00cd3c5433d8fc27bf0b698f792,0,73,1,0,0.0,2,241.7,115,56.0,8.43,11.1
7c38b7d89f0d44a4bcd1900333e2d83e,0,100,1,1,2.65,0,224.7,121,90.5,14.7,9.8
b7baf0fe975940069cb9d6c8ea2b37df,0,149,1,0,0.37,1,207.3,115,56.7,9.92,8.6
b3ea8e2aa2cc492d825ba8187e2a636a,0,29,1,0,0.0,2,196.8,81,48.0,8.4,12.7
5512bb3053134f839702a7dec777a148,0,131,1,0,0.0,1,110.9,74,29.0,5.78,15.8
f40672e7144c484ca729b5f3a8bbf826,0,153,1,0,0.0,2,122.5,145,45.0,13.67,8.0
6002f72c8ffa4ea9acc2e70570fe1fa7,0,84,1,0,0.14,2,226.9,144,57.4,10.08,13.2
89a4fd65248849c68595ad91042d9b93,0,133,1,0,0.0,2,187.0,65,44.0,7.07,10.0
dc7a2ad573ac45f39145ba4c93790476,0,112,1,0,0.0,0,170.5,113,46.0,9.66,11.2
c5a7ba4ac35d435891fb1dc6bd2c983d,0,87,1,0,0.0,0,204.8,101,49.0,8.05,9.5
0e43611190bf4be19762bad9c4664654,0,72,1,0,0.0,2,165.9,114,49.0,11.8,12.0
1bb6ad6f138942f88540d78796187c78,1,66,1,0,0.0,4,154.0,133,44.0,9.95,9.5
f795c81bccec4328b620c994efd8992f,0,65,1,1,2.4,1,158.1,104,79.0,16.11,8.9
bc405349ba5f4964b80c9c773425590d,0,74,1,0,0.45,2,225.2,93,61.5,10.76,9.1
6423a6280a954b468d31c2fbdf9204e1,1,116,1,0,0.0,6,159.4,79,43.0,8.98,9.7
6a7b4e8cfbc84a1e9b4ce13bc9b07291,0,68,1,0,0.2,2,172.7,95,44.0,6.96,11.7
012d5e3cd5134cabb9b250def240e50c,0,68,1,0,0.11,3,222.8,99,54.1,8.79,11.0
eea5504992f34893a29848651250e6aa,0,54,0,0,0.0,1,214.1,77,57.0,12.03,10.1
940f0a22bfa447388ecf35c1df6ef786,0,99,1,0,0.0,1,54.8,92,25.0,8.65,7.5
fe6a727d8a644141a2813ff6ac8ea798,0,107,1,0,0.0,3,134.0,104,38.0,8.73,7.3
fbf0f78701b84cf3abbecfa02c6193e4,0,124,1,0,0.0,1,184.8,74,47.0,8.76,10.5
a3cc72e60b3349219831850ae5bcf3cb,0,95,1,1,3.05,3,283.1,112,103.5,14.31,11.3
a1a5c4bb872842e7aec8dc1f24ea9e9f,1,173,1,0,0.0,0,291.8,143,68.0,10.72,9.9
745a6d4fccf6416380ab1e7ef8ef6e68,0,110,1,0,0.3,1,222.7,94,50.0,5.29,13.5
bc47347b7c274c648dbc2eeadaed6bfb,0,102,1,0,0.0,0,174.5,79,50.0,11.84,8.5
c99a76bf3cd646828207147303ea8833,0,130,1,0,0.0,0,68.4,86,29.0,9.67,10.4
326c15e384304938988384dba37690bd,0,91,1,1,2.59,1,273.0,78,90.9,10.78,9.6
70492cf96bd34155a796b326cbcb2a2b,1,64,0,0,0.0,1,225.3,134,48.0,5.41,17.3
667a1abc2520453e8d8507e4b13441aa,0,176,1,1,1.94,1,283.2,130,81.4,8.13,7.2
b394f58a3a954374a822d559942896f0,1,93,0,0,0.0,1,131.4,78,42.0,10.99,11.1
1bcac968b3a64a7196616745155fcec8,0,84,1,1,2.89,1,89.7,87,56.9,6.93,10.7
106bf7655d1e4b47aeef4a8f65aac1c6,0,138,1,0,0.0,3,127.1,102,43.0,12.39,5.0
5e49dca6ba2147c5946a87963098bcaa,0,101,1,1,2.89,1,105.9,132,66.9,11.59,10.7
b8700be609bf424b83e5e2d816a7cf7e,0,136,1,0,0.3,2,142.3,79,41.0,7.9,6.0
5463626d371046438105245a93c5d5bc,0,111,1,0,0.25,2,191.3,80,47.5,6.93,6.4
4ce69c3ee75b4f5087e8cfefd18b8705,0,132,1,1,3.7,0,201.9,93,85.0,7.82,13.7
b2ad0ed81c944831b294f867d76ac25d,0,128,1,0,0.36,3,247.3,91,61.6,9.14,14.7
7a0e2bbc458e4bbebb0121fcf88af3f5,0,92,1,1,2.4,1,242.2,96,79.0,7.99,8.9
86e4d62223e7485dab6bf91636d3dac2,1,197,0,0,0.12,5,127.3,80,42.2,11.12,13.7
f94ed9e924564c428fb0de2a66a7ec1d,0,191,1,0,0.0,1,162.0,104,49.0,12.06,10.9
1f0440f7a3454f8d8292c4773296e0f6,0,99,1,1,2.86,2,179.1,93,79.6,11.92,10.6
4501ea457ed24932878edf9640f94baa,0,106,1,1,3.32,3,197.4,125,78.2,6.17,12.3
8a9ad919e0d148d7b49916010dfa1f06,0,88,1,0,0.29,2,148.2,82,54.9,15.44,6.4
2ec478587a284a2892978020fe5646a2,0,78,1,0,0.0,0,193.1,85,48.0,8.61,10.2
203d646a86e2463e887ec63eed508f4a,0,98,1,0,0.16,1,171.7,99,46.6,8.74,7.8
3a407a7242ac4f4b8c67d5ba74f22b2e,0,17,1,1,2.19,1,198.5,123,78.9,13.53,8.1
d859a50e13cc4476bbd8a311c7671504,0,56,1,1,3.43,1,121.7,87,71.3,9.2,12.7
7113d3944cf948a4b60c6e737a1b6a3c,0,84,1,0,0.16,2,130.2,105,47.6,13.9,14.0
e1081942cb0047538112ef54ed7bc851,0,95,1,0,0.0,2,203.4,96,49.0,8.43,13.7
0a11c336f2804339964b1862ec2da3ec,0,16,1,0,0.0,5,174.7,83,54.0,14.04,10.5
f11a3f4c8bd74f8da70cfa31186c8fab,1,76,0,0,0.34,1,241.0,120,64.4,11.59,9.9
859cc6986bb24c3fa1ba63e9a4fbf6cf,0,93,1,0,0.21,0,141.7,95,45.1,11.05,10.2
46aaf2516f7d49c5a8f7f50d0e95ddd4,0,83,1,0,0.0,2,134.8,96,38.0,8.36,7.7
3158e97c45c14261a88712fbc34504d3,0,123,1,0,0.0,1,163.1,119,49.0,12.47,9.0
3fbeae19002f49aeb43400363cd21ac7,0,64,1,0,0.31,1,145.5,116,48.1,11.42,8.9
fd5884dafe1744d388b66b78ac2ac6b0,1,82,1,0,0.0,0,329.8,73,74.0,10.42,10.6
e5aa56ce855f48e9b2e554092e931f97,0,107,1,0,0.0,2,194.5,97,49.0,9.32,12.7
2045f2e9a8974803b8c2bb0390e28652,0,110,1,0,0.0,1,131.9,93,46.0,13.64,7.1
b2c6cef219484237afa8cbec75120f38,0,96,1,1,2.3,1,150.0,91,63.0,7.97,8.5
58c88a4109ba4274bcb98cd752815c1d,0,47,1,1,3.48,2,196.6,93,88.8,12.07,12.9
90acc67852004773b934825768cb5f3b,0,115,1,0,0.0,2,99.7,107,30.0,7.26,14.1
56c4887ad7b84718a9320abb406cc7f8,0,69,1,0,0.27,3,143.6,88,39.7,7.09,10.8
9e71f75af84c48c2a21ee72996f96db1,0,163,1,1,3.32,2,231.9,56,91.2,10.59,12.3
b507e9a43d794fe2ab9a67f8f22221c0,0,90,1,0,0.0,3,37.8,80,20.0,7.77,14.2
fea7feb3a2be4e7b886b776eb99a5fd6,0,98,1,0,0.0,3,72.8,107,29.0,9.32,10.5
6777c5f759a343c9ae6d4310c4345199,0,90,1,1,3.08,1,94.8,89,65.8,10.96,11.4
5cc8577ca22c4f0cb1b03c3cfdeec452,0,174,1,1,3.35,1,221.8,143,89.5,10.53,12.4
382361d1c8bd4ca38b4a4191d6d61bbb,1,95,1,0,0.0,2,269.0,120,66.0,11.69,7.3
053c1341afec4d06b5f30e39f1eea899,1,79,1,0,0.31,1,268.3,114,65.1,9.28,6.3
9ebe5cbee998465e8e238155d5d99235,0,123,1,1,3.38,1,198.7,127,88.8,12.45,12.5
ce49b6c023794d3fa8750206e64af1a9,1,99,1,0,0.0,7,115.5,75,39.0,10.91,11.5
f70a68c20d6f4c109968396f25d5f124,0,114,1,0,0.0,2,202.1,100,51.0,9.79,13.3
26656eaae7a04661a6348beddc35ac45,0,141,1,0,0.0,1,215.6,113,54.0,10.03,12.4
3d825635a5494c4b8bff7fca047c5b44,0,132,1,0,0.0,1,169.9,107,47.0,10.47,11.5
6641f97a0cec4dc68a0464bbb3177deb,0,133,1,0,0.0,0,201.7,85,49.0,8.47,6.0
abd677e15158479e9aacf5c65d14f5e4,0,133,1,0,0.0,4,221.1,133,52.0,8.01,8.4
c248c94f37e14a63ac8fdd507caa6303,0,93,1,1,2.54,2,218.7,117,72.4,5.75,9.4
e75cf6f47cc84492b850e5464e59090a,1,34,1,0,0.29,2,293.7,89,76.9,13.63,11.0
27d022db048e4faf9a60427cc8660b21,1,140,1,0,0.0,4,120.3,108,41.0,12.02,7.7
511915364e6248938bfa934003b6e7ac,0,96,1,1,3.0,2,175.8,96,78.0,10.33,11.1
06b81e98a24c4d74b31ccbbf542a4491,1,144,1,0,0.0,1,278.5,95,68.0,12.04,11.6
47c469b29cc84fb1a53f6e99eefd2683,0,24,1,1,1.94,3,236.3,105,76.4,9.54,7.2
68f4310c01d34425af5a76a0e540b47b,0,54,1,0,0.0,1,273.8,113,57.0,5.98,11.7
e3bd9a22345b42099c7f71ae400e7e34,1,50,1,0,0.0,5,131.1,129,36.0,8.03,5.6
7ba9d608932a49e885b1aa9baf76c5bd,0,92,1,1,3.02,4,167.4,83,81.2,12.93,11.2
7b20229392c143a1807e3fa8125fe624,0,96,1,0,0.0,3,197.7,68,55.0,12.53,10.5
a9bf840bd077434d87b3aa56d9477f1e,0,146,1,0,0.0,2,169.5,93,49.0,11.55,9.0
d767dcea502440fb8680558624de09bc,0,138,0,1,3.16,0,225.2,116,85.6,8.67,11.7
611ee8c2d09a4992b6e72f406586a22b,0,102,1,0,0.0,4,174.5,73,48.0,10.69,10.3
f6efda3d7f804b85a1a46433eecca39f,1,76,1,0,0.36,5,129.7,84,41.6,8.88,7.5
2dca3308f75f462e9e378a868aacac24,0,99,1,0,0.0,3,200.0,66,44.0,5.4,11.4
ede1d15c222e404983292c1ed039e18a,0,83,1,1,3.59,0,95.9,87,74.9,13.08,13.3
6894e6954f544aa489b237a3ae292a6d,0,36,1,1,2.46,1,152.8,110,71.6,12.14,9.1
2e50812adc94420d8f72815f29652e32,0,70,1,0,0.0,1,129.9,102,40.0,10.44,14.3
f6ba1329a3964185a8f74c68045a42e7,1,109,0,0,0.0,2,268.4,85,59.0,7.53,9.7
503a70f9c3ef45f496dc67b42a852876,0,100,1,0,0.0,2,188.5,152,45.0,7.42,15.2
94bb4d5c8a404e4d8f35de01a003bb0b,0,104,1,0,0.24,1,170.6,97,45.4,8.11,6.1
b10d69a1feb245fd8da8c6154becccad,0,106,1,0,0.0,1,191.4,124,50.0,10.04,8.2
f5f97005eb4e4246a19a12edebd8ef56,0,84,1,0,0.0,1,75.3,96,29.0,9.0,12.3
3d5a0a80f73246ba83980b23562a8074,0,80,1,0,0.4,2,149.8,123,53.0,13.82,10.9
236ac1c590324536b666854950a3d7d3,0,100,1,0,0.0,1,115.9,87,30.0,5.57,7.1
88527848548e4222b8d47be390789868,0,99,1,0,0.0,2,128.8,86,40.0,10.2,14.1
784067c2b2d0467f85f2294460697030,0,50,1,0,0.0,1,131.7,108,41.0,10.83,11.0
dbdf640291164b9995ae2f4f37ba6748,0,105,1,0,0.0,1,101.4,48,31.0,7.96,12.2
37ff2f5c5d6546ed8f4945b1d4f7d98c,0,113,1,1,2.57,4,149.0,104,71.7,11.79,9.5
8b856b7ac6b1460eb00da6f88467035a,0,111,1,1,3.62,2,96.8,123,67.2,8.53,13.4
2d53c717b2724c6da4a0e1b14731423a,0,161,1,0,0.0,2,107.5,121,41.0,12.82,12.6
2610a92f4e274589884278b0f01dd8ca,1,70,1,0,0.0,0,232.8,95,66.0,15.17,12.9
9fc2ded1fec642089ab4296845e8ae58,0,97,1,1,2.24,3,121.1,105,65.4,13.01,8.3
7f4cb48c9a3a4e0198266fc550a27d57,0,130,1,0,0.0,0,124.3,70,45.0,13.54,3.5
60d5a6d68afe4257b5625c3374de7536,0,92,1,0,0.0,1,157.7,101,53.0,14.93,13.8
5f58143461e04271a83f79c7bdf4b3a6,0,119,1,0,0.0,0,124.3,68,39.0,10.36,14.8
412e2d128d6c4bfc95d37fc73887bdf5,1,115,1,0,0.0,1,286.4,125,67.0,10.29,6.9
ccfb1ffe8c0845f099dc47decefc37f5,0,134,1,0,0.0,0,141.7,95,42.0,10.28,8.8
4216a065f0bb49b39c52ebe86ac22e2f,0,127,1,1,1.3,0,173.0,91,64.0,12.29,4.8
e1577a7bf12e4898a487d9da6b5f140a,1,80,1,0,0.0,2,268.7,120,72.0,15.05,5.8
7f125cbd6308403c87fc43a68238e2fc,0,153,1,1,2.54,0,218.5,130,74.4,6.71,9.4
01bd33f0fbb94c93a9d091d32f962e74,0,85,1,0,0.0,3,255.3,114,60.0,9.73,3.7
de4d57788c854426989432b88b51c4b5,0,79,1,0,0.0,1,41.9,124,26.0,10.55,11.4
f10b0dbea72443a4b3be71de6e0139a1,0,35,1,0,0.0,1,260.8,87,67.0,12.91,5.8
1e0db314175a4c6dafe764cd158c9426,0,120,1,1,2.08,0,239.4,94,83.8,12.97,7.7
46e21fdafc7143a4abf710b1f5a78f85,0,68,1,0,0.33,0,226.7,94,56.3,8.42,10.2
f96864c9d0434d1784aaf5afc9085c85,1,60,1,0,0.0,1,179.3,147,49.0,10.45,13.5
d4bb1263570249479534572b5cfb3cb4,0,120,1,0,0.0,1,158.0,110,44.0,9.85,10.0
13f537fea9cb45d0a6275d0f803b2d2c,0,71,1,1,3.81,1,175.7,82,90.1,12.95,14.1
c5a1ad9ff2bf478f94b005d187105da0,0,124,1,0,0.0,3,157.4,107,42.0,8.39,8.8
df26ec429b494ecc8b01681b2c27336e,1,23,1,0,0.0,1,113.1,74,34.0,8.44,6.9
040de58d1ccd441f80b53b20a4558187,0,225,1,0,0.0,1,182.7,142,53.0,12.33,8.8
d1457cb1d84d4978854334d41a5df6b4,1,181,0,0,0.21,0,161.3,83,40.1,6.22,14.1
dea4f24fdb4243bfb332fb0f9e79a05d,0,63,1,0,0.0,2,142.5,92,42.0,10.42,7.5
19cce9ee9769459cad6dc2dd5052a001,1,54,0,0,0.38,2,190.5,108,58.8,12.99,9.7
e6c14c0f740b4fc1bb3a5f7219f9b1e1,0,80,0,1,3.21,1,159.3,110,74.1,8.53,11.9
d7c52e4d38cc4aaab1a9a3f261501461,0,118,0,1,2.48,1,153.8,106,61.8,6.17,9.2
8c441dedfc284552ad3811bf61a01366,0,42,0,0,0.0,2,180.7,127,46.0,8.73,12.0
4fd6960f603f47839a28ad88902cb5f2,0,134,1,0,0.0,0,202.7,105,54.0,11.25,12.1
25584dceac9244e1a8ec0c71d0c30a53,0,66,1,1,2.4,0,190.8,100,79.0,13.07,8.9
cd41712ae30d4b418f0348bdf2a888f2,0,66,1,0,0.31,2,205.1,102,58.1,11.64,9.2
0702227569b64f249d1ee6b66913d7e8,0,127,1,1,2.08,1,235.6,124,81.8,11.84,7.7
76cf6f12cb0540f79a26483fc27bbf86,0,146,1,0,0.0,0,189.3,77,46.0,7.8,7.4
dfe1bc170ed745b1aa14d144ae73377a,0,93,1,1,3.11,1,166.9,101,83.1,13.66,11.5
6954241a4dff4d81add49a91e16759c6,1,77,1,0,0.0,0,245.2,87,64.0,12.71,7.5
74a49e41b25541099f6f9f1aaaf34e8d,1,111,1,0,0.0,4,132.6,125,42.0,11.06,12.7
a9d236fb015a4cdca880722d8382c861,0,125,1,0,0.0,2,182.3,64,43.0,6.99,11.6
d8f3d185a2914fbba5ea668ba34d9a4c,0,115,1,1,2.84,2,192.3,86,69.4,4.44,10.5
72097476df344d9e9e92721674d6e79f,1,115,0,0,0.0,2,122.0,110,40.0,11.01,10.8
fd435764235d4cb888276fda9a6707a8,0,114,1,0,0.0,2,193.0,101,55.0,12.5,9.6
b0f69527d9cb464f9d9e6976fc0e4161,0,106,1,0,0.0,0,158.6,112,46.0,11.0,9.1
bcba5525277743f28609718e23bab469,0,118,1,1,3.43,2,91.5,125,69.3,11.0,12.7
c2ca182fc9d7480498db061077125b9d,0,59,1,0,0.19,1,153.6,92,45.9,10.28,12.5
288c6d0025254ec9a4c42549b81ee4ee,0,87,0,1,3.11,1,221.6,79,83.1,7.86,11.5
abcf0be64a74413cb31ed0cea3db312b,0,21,1,0,0.3,1,244.7,81,59.0,8.4,6.6
61ebcefba5cf4e2ea484300decd7ec4a,0,142,1,1,2.57,0,239.8,103,91.7,14.3,9.5
b809a62d25e54a0892c03a4fc733cadf,0,62,1,0,0.0,0,172.4,132,49.0,11.53,11.0
cc8a8f477d52460da0889508d8160c36,1,149,1,0,0.0,3,242.5,83,63.0,12.27,10.0
b2c2b0a0da43487dae1845deeba4b8aa,0,54,1,1,3.05,2,117.6,82,64.5,7.96,11.3
c8393a7e9aa94837bfdfab3909ce3d43,0,112,1,0,0.0,1,174.5,127,52.0,12.97,11.3
2e4b4a13154245b088c105148deccfd4,0,68,1,0,0.0,1,157.3,83,46.0,11.05,12.0
cc8b4efb286c4ec2b970eb0e1ef01922,0,201,1,1,4.08,1,192.0,97,93.8,11.96,15.1
0df5916b735041ee905490882c4f2a9a,0,88,1,0,0.0,1,218.2,76,52.0,8.47,8.0
fce6d2d21dcc4da4a8b509e943b0f911,0,85,1,1,2.94,1,144.6,97,66.4,7.0,10.9
0495d1c2e71749fe99a6fb4ab167af99,1,51,0,0,0.0,0,153.6,108,46.0,11.65,14.1
cf4a2b3bd36640ff800907032de08bc4,0,45,1,1,2.13,2,135.8,104,63.3,11.13,7.9
e9acaebbb54a4b33b5d7116aa1b24940,0,116,1,0,0.0,0,160.7,69,40.0,7.34,8.2
b9e7d85045754163a939ffecb68c3ed8,0,146,1,1,2.11,1,202.5,91,76.1,12.07,7.8
c1053fe70b5441858ca2e742b4eabdf9,0,63,1,1,3.32,1,152.2,119,79.2,11.36,12.3
1543cba4907e4f87ac5fc69dfeddde2e,0,133,1,0,0.0,0,227.4,90,45.0,3.66,4.7
88e31a2902e04178baadd31447cf76d5,0,125,1,0,0.0,2,191.6,115,51.0,10.28,9.2
5a907714f8244838aaac92aae003b870,0,72,1,0,0.0,1,138.9,111,42.0,10.58,10.8
a88f5142131f4790bebc21080b3c2d97,0,130,1,0,0.18,0,127.0,102,41.8,10.35,6.1
fb80ae0cf70f44c4bdbecf3a58752886,0,97,1,0,0.0,1,168.6,87,51.0,12.96,7.3
8850b84b48fe434c92d7b506de98bee8,1,54,1,0,0.0,1,286.6,73,68.0,11.16,11.5
6230019d0b704de4b4381734d3b90156,0,160,1,1,4.1,1,164.6,121,92.0,13.14,15.2
154a6dcbe0c34d61aa4494b2739549b9,0,79,1,0,0.24,1,144.0,90,39.4,6.79,13.0
8b8d2f2dfe90438280bb934670384afc,0,92,1,1,2.75,0,141.6,95,69.5,10.4,10.2
c7d4d15f57134d59b0890ebdecce590b,0,59,1,0,0.0,1,204.3,65,56.0,12.37,12.0
88fc09b1a0a74e7ab414d219a0007114,0,132,1,0,0.32,1,163.2,80,45.2,8.38,6.2
e27f5314686f4274be12b1f1ad63108a,0,21,1,0,0.0,0,225.0,110,60.0,12.21,10.7
8c974731c30d424695147aba297a6736,0,93,1,0,0.23,2,176.1,103,49.3,9.99,8.5
cf9ceffe5e3e4119969f6b80f26d55e0,0,147,1,1,3.73,5,254.2,78,100.3,11.41,13.8
73d0472d776d4716b6896cca1d334562,0,101,1,0,0.0,1,174.9,105,52.0,13.1,8.5
9a9042125d7249cead6827182a8316f6,1,125,0,0,0.0,0,187.3,118,46.0,8.04,9.6
c8d825d54a124e2080430e18613e81ad,0,63,1,0,0.27,3,211.8,84,58.7,11.55,10.7
d2a443e96349493ca6c765f132c5b8a4,0,107,1,0,0.0,0,241.9,102,52.0,6.35,11.7
f96a5ac02cd34bcb95a9f643d84ae20e,0,110,1,0,0.0,3,196.1,103,51.0,9.99,12.9
7c23d142522d4c718285adefcb71ba9d,0,83,1,0,0.0,3,231.3,100,58.0,10.52,12.4
f1c0f481f67c48d2a3b3b6c87bf8e58a,0,117,1,0,0.42,1,161.6,104,49.2,9.82,13.8
0f440d7c46034492a01188e941435a32,0,124,1,0,0.0,0,194.0,103,54.0,12.05,11.9
c7207bd363b44a4e950cfda6c5b0be88,0,115,1,0,0.0,3,109.7,148,38.0,11.19,15.4
60126450e2f64734a3f353724d8aa6bd,0,156,0,0,0.2,1,277.0,119,70.0,11.92,8.3
0c03a181c13c4abe80750481c7cdc63d,0,89,1,0,0.15,0,192.1,83,48.5,8.18,6.1
cdefd39048e84c8990f5f90bab48b965,0,72,1,0,0.0,0,198.4,147,53.0,10.85,13.1
b1c800e47db34e17a6ee5fa6cb074df2,0,101,1,1,2.57,0,209.2,82,75.7,7.99,9.5
37bba1fc52e0484badd25be3381e5d21,0,53,1,0,0.0,2,184.8,98,50.0,10.82,18.4
00ac6f306a9b4e5fb6c36461fa937758,0,116,1,0,0.0,2,167.8,119,41.0,7.1,7.3
ed5450ce4eb64c7ea5657bd53d98bf0d,0,78,1,0,0.0,3,139.2,140,40.0,9.57,11.8
